Sync,Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm
,24-07-20,11:58:23.051,F,316,349,553,80,0.369,12.4,295,0.84,0.791,-0.112,0.669,-0.069,0.678,-0.047,283,515,0.450
,24-07-20,11:58:33.175,F,317,376,590,116,0.363,17.7,307,0.84,0.756,-0.220,0.617,-0.127,0.730,-0.093,283,515,0.450
,24-07-20,11:58:43.289,F,318,401,612,161,0.345,23.3,318,0.84,0.718,-0.267,0.569,-0.158,0.779,-0.124,283,515,0.450
,24-07-20,11:58:53.416,F,319,426,632,222,0.326,30.4,322,0.84,0.665,-0.336,0.503,-0.185,0.827,-0.153,283,515,0.450
,24-07-20,11:59:03.530,F,320,450,634,337,0.290,41.0,323,0.84,0.592,-0.341,0.425,-0.188,0.874,-0.164,283,515,0.450
,24-07-20,11:59:13.646,F,321,468,620,504,0.245,51.9,317,0.84,0.502,-0.306,0.340,-0.169,0.909,-0.154,283,515,0.450
,24-07-20,11:59:23.771,F,322,477,602,743,0.208,64.9,313,0.84,0.433,-0.246,0.284,-0.145,0.926,-0.134,283,515,0.450
,24-07-20,11:59:33.904,F,323,484,578,1111,0.163,76.1,308,0.84,0.348,-0.164,0.221,-0.109,0.940,-0.103,283,515,0.450
,24-07-20,11:59:44.031,F,324,482,559,1452,0.138,84.2,302,0.84,0.300,-0.108,0.188,-0.079,0.936,-0.074,283,515,0.450
,24-07-20,11:59:54.146,F,325,489,547,2032,0.106,90.5,298,0.84,0.233,-0.073,0.142,-0.059,0.950,-0.056,283,515,0.450
LCE,24-07-20,12:00:04.265,F,326,481,524,2650,0.082,91.3,290,0.84,0.184,-0.009,0.111,-0.017,0.934,-0.016,283,515,0.450
,24-07-20,12:01:43.092,REG1,,"#1: alpha: 0.164, ETRm: 60.474, Ik: 369.400   ( beta: 0.001, ETRmPot: 62.790 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,12:01:43.092,REG2,,"#1: alpha: 0.129, ETRm: 59.475, Ik: 459.663   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,12:01:44.606,FO,327,629,1159,0,0.457,0.0,0,0.84,0,0,0,0,0,0,629,1159,0.457
,24-07-20,12:01:54.712,F,328,757,1127,44,0.328,6.1,588,0.84,0.686,-0.017,0.533,0.028,0.653,0.019,629,1159,0.457
,24-07-20,12:02:04.835,F,329,766,1174,80,0.348,11.7,600,0.84,0.711,-0.083,0.557,-0.013,0.661,-0.009,629,1159,0.457
,24-07-20,12:02:14.911,F,330,798,1204,116,0.337,16.4,601,0.84,0.673,-0.138,0.507,-0.037,0.689,-0.026,629,1159,0.457
,24-07-20,12:02:25.007,F,331,820,1207,161,0.321,21.7,599,0.84,0.637,-0.147,0.465,-0.040,0.708,-0.029,629,1159,0.457
,24-07-20,12:02:35.134,F,332,844,1200,222,0.297,27.7,596,0.84,0.589,-0.140,0.416,-0.034,0.728,-0.025,629,1159,0.457
,24-07-20,12:02:45.249,F,333,878,1183,337,0.258,36.5,584,0.84,0.509,-0.130,0.339,-0.020,0.758,-0.016,629,1159,0.457
,24-07-20,12:02:55.386,F,334,915,1161,504,0.212,44.9,573,0.84,0.418,-0.109,0.262,-0.002,0.789,-0.001,629,1159,0.457
,24-07-20,12:03:05.495,F,335,927,1121,743,0.173,54.0,567,0.84,0.350,-0.045,0.214,0.034,0.800,0.027,629,1159,0.457
,24-07-20,12:03:15.679,F,336,960,1096,1111,0.124,57.9,552,0.84,0.250,-0.026,0.144,0.057,0.828,0.048,629,1159,0.457
,24-07-20,12:03:25.798,F,337,938,1040,1452,0.098,59.8,530,0.84,0.200,0.038,0.113,0.114,0.809,0.093,629,1159,0.457
,24-07-20,12:03:35.914,F,338,917,987,2032,0.071,60.6,509,0.84,0.146,0.098,0.081,0.174,0.791,0.138,629,1159,0.457
LCE,24-07-20,12:03:46.039,F,339,887,938,2649,0.054,60.1,493,0.84,0.115,0.160,0.064,0.236,0.765,0.181,629,1159,0.457
,24-07-20,12:05:41.929,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.009, ETRmPot: 34.126 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,12:05:41.929,REG2,,"#1: alpha: 0.079, ETRm: 59.267, Ik: 754.736   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,12:05:43.316,FO,340,202,315,0,0.359,0.0,0,0.84,0,0,0,0,0,0,202,315,0.359
,24-07-20,12:05:53.441,F,341,237,333,44,0.288,5.3,198,0.84,0.711,-0.195,0.594,-0.054,0.752,-0.040,202,315,0.359
,24-07-20,12:06:03.557,F,342,239,336,80,0.289,9.7,207,0.84,0.752,-0.142,0.651,-0.062,0.759,-0.048,202,315,0.359
,24-07-20,12:06:13.673,F,343,265,364,116,0.272,13.3,218,0.84,0.678,-0.292,0.558,-0.135,0.841,-0.113,202,315,0.359
,24-07-20,12:06:23.794,F,344,282,375,161,0.248,16.8,223,0.84,0.612,-0.345,0.484,-0.160,0.895,-0.143,202,315,0.359
,24-07-20,12:06:33.920,F,345,303,392,222,0.227,21.2,225,0.84,0.533,-0.478,0.396,-0.196,0.962,-0.189,202,315,0.359
,24-07-20,12:06:44.039,F,346,316,395,337,0.200,28.3,230,0.84,0.479,-0.460,0.349,-0.203,1.003,-0.203,202,315,0.359
,24-07-20,12:06:54.161,F,347,334,397,504,0.159,33.7,238,0.84,0.396,-0.407,0.282,-0.207,1.060,-0.219,202,315,0.359
,24-07-20,12:07:04.276,F,348,359,412,743,0.129,40.3,237,0.84,0.303,-0.549,0.200,-0.235,1.140,-0.269,202,315,0.359
,24-07-20,12:07:14.341,F,349,362,404,1111,0.104,48.5,240,0.84,0.256,-0.451,0.170,-0.220,1.149,-0.253,202,315,0.359
,24-07-20,12:07:24.457,F,350,380,416,1452,0.087,53.1,240,0.84,0.205,-0.558,0.129,-0.243,1.206,-0.293,202,315,0.359
,24-07-20,12:07:34.578,F,351,384,408,2031,0.059,50.3,237,0.84,0.140,-0.513,0.086,-0.228,1.219,-0.278,202,315,0.359
LCE,24-07-20,12:07:44.754,F,352,388,416,2651,0.067,74.6,245,0.84,0.164,-0.513,0.104,-0.243,1.232,-0.299,202,315,0.359
,24-07-20,12:09:46.518,REG1,,"#1: alpha: 0.114, ETRm: 78.456, Ik: 689.779   ( beta: 1.662, ETRmPot: 3221.849 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,12:09:46.518,REG2,,"#1: alpha: 0.094, ETRm: 79.245, Ik: 843.203   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,12:09:47.864,FO,353,40,58,0,0.310,0.0,0,0.84,0,0,0,0,0,0,40,58,0.310
,24-07-20,12:09:58.038,F,354,47,62,44,0.242,4.5,33,0.84,0.517,-0.611,0.363,-0.065,0.810,-0.052,40,58,0.310
,24-07-20,12:10:08.157,F,355,49,67,80,0.269,9.0,42,0.84,0.720,-0.389,0.617,-0.134,0.845,-0.114,40,58,0.310
,24-07-20,12:10:18.276,F,356,55,73,116,0.247,12.0,46,0.84,0.667,-0.500,0.558,-0.205,0.948,-0.195,40,58,0.310
,24-07-20,12:10:28.399,F,357,57,76,161,0.250,16.9,43,0.84,0.576,-0.833,0.435,-0.237,0.983,-0.233,40,58,0.310
,24-07-20,12:10:38.515,F,358,59,78,222,0.244,22.8,48,0.84,0.633,-0.667,0.515,-0.256,1.017,-0.261,40,58,0.310
,24-07-20,12:10:48.631,F,359,62,78,337,0.205,29.0,46,0.84,0.500,-0.778,0.371,-0.256,1.069,-0.274,40,58,0.310
,24-07-20,12:10:58.756,F,360,66,79,504,0.165,34.9,49,0.84,0.433,-0.667,0.321,-0.266,1.138,-0.303,40,58,0.310
,24-07-20,12:11:08.872,F,361,64,77,743,0.169,52.7,47,0.84,0.433,-0.667,0.318,-0.247,1.103,-0.272,40,58,0.310
,24-07-20,12:11:18.987,F,362,68,80,1111,0.150,70.0,49,0.84,0.387,-0.722,0.279,-0.275,1.172,-0.322,40,58,0.310
,24-07-20,12:11:29.110,F,363,63,74,1452,0.149,90.9,38,0.84,0.306,-1.000,0.185,-0.216,1.086,-0.235,40,58,0.310
,24-07-20,12:11:39.229,F,364,57,63,2032,0.095,81.1,34,0.84,0.207,-0.611,0.123,-0.079,0.983,-0.078,40,58,0.310
LCE,24-07-20,12:11:49.353,F,365,49,52,2652,0.058,64.6,28,0.84,0.125,-0.333,0.071,0.115,0.845,0.097,40,58,0.310
,24-07-20,12:14:16.811,REG1,,"#1: alpha: 0.123, ETRm: 35.154, Ik: 286.358   ( beta: 0.003, ETRmPot: 39.874 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,12:14:16.811,REG2,,"#1: alpha: 0.107, ETRm: 33.328, Ik: 310.067   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,12:14:18.207,FO,366,318,566,0,0.438,0.0,0,0.84,0,0,0,0,0,0,318,566,0.438
,24-07-20,12:14:28.321,F,367,446,682,44,0.346,6.4,393,0.84,0.817,-0.165,0.720,-0.170,0.788,-0.134,318,566,0.438
,24-07-20,12:14:38.441,F,368,528,797,80,0.338,11.4,433,0.84,0.739,-0.468,0.606,-0.290,0.933,-0.271,318,566,0.438
,24-07-20,12:14:48.565,F,369,628,883,116,0.289,14.1,469,0.84,0.616,-0.669,0.460,-0.359,1.110,-0.399,318,566,0.438
,24-07-20,12:14:58.677,F,370,737,983,161,0.250,16.9,493,0.84,0.502,-0.976,0.336,-0.424,1.302,-0.552,318,566,0.438
,24-07-20,12:15:08.801,F,371,813,1033,222,0.213,19.9,525,0.84,0.433,-1.048,0.280,-0.452,1.436,-0.649,318,566,0.438
,24-07-20,12:15:18.917,F,372,942,1140,337,0.174,24.6,562,0.84,0.343,-1.331,0.205,-0.504,1.664,-0.838,318,566,0.438
,24-07-20,12:15:29.040,F,373,1050,1207,504,0.130,27.5,582,0.84,0.251,-1.520,0.139,-0.531,1.855,-0.985,318,566,0.438
,24-07-20,12:15:39.157,F,374,1102,1217,743,0.094,29.3,582,0.84,0.181,-1.560,0.096,-0.535,1.947,-1.041,318,566,0.438
,24-07-20,12:15:49.281,F,375,1093,1178,1111,0.072,33.6,566,0.84,0.139,-1.468,0.072,-0.520,1.931,-1.003,318,566,0.438
,24-07-20,12:15:59.398,F,376,1083,1154,1452,0.062,37.8,558,0.84,0.119,-1.403,0.061,-0.510,1.913,-0.975,318,566,0.438
,24-07-20,12:16:09.512,F,377,1071,1128,2033,0.051,43.5,556,0.84,0.100,-1.306,0.052,-0.498,1.892,-0.943,318,566,0.438
LCE,24-07-20,12:16:19.639,F,378,1059,1083,2649,0.022,24.5,533,0.84,0.044,-1.218,0.022,-0.477,1.871,-0.893,318,566,0.438
,24-07-20,12:18:11.674,REG1,,"#1: alpha: 0.114, ETRm: 59.993, Ik: 524.739   ( beta: 0.003, ETRmPot: 66.875 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,12:18:11.674,REG2,,"#1: alpha: 0.092, ETRm: 59.090, Ik: 641.102   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,12:18:13.066,FO,379,216,322,0,0.329,0.0,0,0.84,0,0,0,0,0,0,216,322,0.329
,24-07-20,12:18:23.194,F,380,229,328,44,0.302,5.6,209,0.84,0.832,-0.123,0.759,-0.018,0.711,-0.013,216,322,0.329
,24-07-20,12:18:33.308,F,381,233,321,80,0.274,9.2,204,0.84,0.752,-0.104,0.658,0.003,0.724,0.002,216,322,0.329
,24-07-20,12:18:43.424,F,382,238,325,116,0.268,13.1,208,0.84,0.744,-0.104,0.650,-0.009,0.739,-0.007,216,322,0.329
,24-07-20,12:18:53.549,F,383,246,329,161,0.252,17.0,212,0.84,0.709,-0.104,0.611,-0.021,0.764,-0.016,216,322,0.329
,24-07-20,12:19:03.671,F,384,260,337,222,0.228,21.3,216,0.84,0.636,-0.142,0.528,-0.045,0.807,-0.035,216,322,0.329
,24-07-20,12:19:13.789,F,385,276,349,337,0.209,29.6,224,0.84,0.584,-0.179,0.474,-0.077,0.857,-0.066,216,322,0.329
,24-07-20,12:19:23.902,F,386,297,360,504,0.175,37.0,229,0.84,0.481,-0.236,0.371,-0.106,0.922,-0.097,216,322,0.329
,24-07-20,12:19:34.044,F,387,309,362,743,0.146,45.6,230,0.84,0.402,-0.245,0.299,-0.110,0.960,-0.106,216,322,0.329
,24-07-20,12:19:44.170,F,388,323,364,1111,0.113,52.7,225,0.84,0.295,-0.311,0.205,-0.115,1.003,-0.116,216,322,0.329
,24-07-20,12:19:54.286,F,389,322,356,1451,0.096,58.5,221,0.84,0.252,-0.274,0.173,-0.096,1.000,-0.096,216,322,0.329
,24-07-20,12:20:04.409,F,390,326,352,2031,0.074,63.1,220,0.84,0.197,-0.245,0.133,-0.085,1.012,-0.086,216,322,0.329
LCE,24-07-20,12:20:14.524,F,391,326,344,2649,0.052,57.9,219,0.84,0.144,-0.179,0.097,-0.064,1.012,-0.064,216,322,0.329
,24-07-20,12:22:18.973,REG1,,"#1: alpha: 0.100, ETRm: 66.791, Ik: 666.709   ( beta: 0.894, ETRmPot: 1709.327 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,12:22:18.973,REG2,,"#1: alpha: 0.086, ETRm: 65.960, Ik: 767.682   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,12:22:20.419,FO,392,185,352,0,0.474,0.0,0,0.84,0,0,0,0,0,0,185,352,0.474
,24-07-20,12:22:30.536,F,393,197,318,44,0.381,7.0,163,0.84,0.781,0.072,0.646,0.107,0.560,0.059,185,352,0.474
,24-07-20,12:22:40.654,F,394,185,282,80,0.344,11.6,156,0.84,0.770,0.246,0.649,0.248,0.526,0.130,185,352,0.474
,24-07-20,12:22:50.772,F,395,181,262,116,0.309,15.1,155,0.84,0.757,0.359,0.648,0.344,0.514,0.177,185,352,0.474
,24-07-20,12:23:00.892,F,396,182,249,161,0.269,18.2,154,0.84,0.705,0.431,0.597,0.414,0.517,0.214,185,352,0.474
,24-07-20,12:23:11.018,F,397,187,247,222,0.243,22.7,156,0.84,0.659,0.455,0.550,0.425,0.531,0.226,185,352,0.474
,24-07-20,12:23:21.133,F,398,197,248,337,0.206,29.2,159,0.84,0.573,0.467,0.462,0.419,0.560,0.234,185,352,0.474
,24-07-20,12:23:31.255,F,399,208,253,504,0.178,37.7,163,0.84,0.500,0.461,0.392,0.391,0.591,0.231,185,352,0.474
,24-07-20,12:23:41.373,F,400,219,253,743,0.134,41.8,161,0.84,0.370,0.449,0.272,0.391,0.622,0.244,185,352,0.474
,24-07-20,12:23:51.491,F,401,222,247,1111,0.101,47.1,158,0.84,0.281,0.467,0.200,0.425,0.631,0.268,185,352,0.474
,24-07-20,12:24:01.609,F,402,231,263,1451,0.122,74.3,169,0.84,0.340,0.437,0.249,0.338,0.656,0.222,185,352,0.474
,24-07-20,12:24:11.733,F,403,266,295,2031,0.098,83.6,176,0.84,0.244,0.287,0.161,0.193,0.756,0.146,185,352,0.474
LCE,24-07-20,12:24:21.850,F,404,280,293,2649,0.044,49.0,176,0.84,0.111,0.299,0.070,0.201,0.795,0.161,185,352,0.474
,24-07-20,12:26:54.975,REG1,,"#1: alpha: 0.173, ETRm: 63.512, Ik: 366.985   ( beta: 0.003, ETRmPot: 68.664 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,12:26:54.975,REG2,,"#1: alpha: 0.139, ETRm: 62.308, Ik: 447.570   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,12:26:56.361,FO,405,202,364,0,0.445,0.0,0,0.84,0,0,0,0,0,0,202,364,0.445
,24-07-20,12:27:06.477,F,406,240,387,44,0.380,7.0,209,0.84,0.826,-0.099,0.719,-0.059,0.659,-0.039,202,364,0.445
,24-07-20,12:27:16.602,F,407,247,400,80,0.383,12.9,213,0.84,0.818,-0.154,0.705,-0.090,0.679,-0.062,202,364,0.445
,24-07-20,12:27:26.641,F,408,258,411,116,0.372,18.1,215,0.84,0.781,-0.210,0.651,-0.114,0.709,-0.081,202,364,0.445
,24-07-20,12:27:36.844,F,409,270,415,161,0.349,23.6,218,0.84,0.736,-0.216,0.594,-0.123,0.742,-0.091,202,364,0.445
,24-07-20,12:27:46.959,F,410,283,420,222,0.326,30.4,222,0.84,0.692,-0.222,0.543,-0.133,0.777,-0.103,202,364,0.445
,24-07-20,12:27:57.082,F,411,313,432,336,0.275,38.8,224,0.84,0.572,-0.284,0.409,-0.157,0.860,-0.135,202,364,0.445
,24-07-20,12:28:07.148,F,412,339,438,504,0.226,47.8,231,0.84,0.478,-0.278,0.326,-0.169,0.931,-0.157,202,364,0.445
,24-07-20,12:28:17.314,F,413,370,446,743,0.170,53.1,227,0.84,0.347,-0.352,0.213,-0.184,1.016,-0.186,202,364,0.445
,24-07-20,12:28:27.436,F,414,375,432,1111,0.132,61.6,226,0.84,0.277,-0.272,0.167,-0.157,1.030,-0.162,202,364,0.445
,24-07-20,12:28:37.554,F,415,382,430,1452,0.112,68.3,224,0.84,0.233,-0.272,0.137,-0.153,1.049,-0.161,202,364,0.445
,24-07-20,12:28:47.672,F,416,393,423,2031,0.071,60.6,218,0.84,0.146,-0.265,0.081,-0.139,1.080,-0.151,202,364,0.445
LCE,24-07-20,12:28:57.796,F,417,387,410,2649,0.056,62.3,214,0.84,0.117,-0.210,0.065,-0.112,1.063,-0.119,202,364,0.445
,24-07-20,13:16:58.766,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.002, ETRmPot: 65.861 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,13:16:58.766,REG2,,"#1: alpha: 0.139, ETRm: 67.862, Ik: 487.410   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,13:17:00.211,FO,418,596,1231,0,0.516,0.0,0,0.84,0,0,0,0,0,0,596,1231,0.516
,24-07-20,13:17:10.336,F,419,663,1197,44,0.446,8.2,538,0.84,0.810,-0.038,0.657,0.028,0.539,0.015,596,1231,0.516
,24-07-20,13:17:20.455,F,420,677,1193,80,0.433,14.5,534,0.84,0.783,-0.038,0.618,0.032,0.550,0.017,596,1231,0.516
,24-07-20,13:17:30.576,F,421,709,1190,116,0.404,19.7,531,0.84,0.730,-0.038,0.547,0.034,0.576,0.020,596,1231,0.516
,24-07-20,13:17:40.689,F,422,725,1149,161,0.369,25.0,525,0.84,0.679,0.017,0.492,0.071,0.589,0.042,596,1231,0.516
,24-07-20,13:17:50.812,F,423,759,1145,222,0.337,31.4,524,0.84,0.622,0.022,0.429,0.075,0.617,0.046,596,1231,0.516
,24-07-20,13:18:00.935,F,424,805,1117,337,0.279,39.5,513,0.84,0.517,0.049,0.329,0.102,0.654,0.067,596,1231,0.516
,24-07-20,13:18:11.055,F,425,847,1091,504,0.224,47.4,499,0.84,0.412,0.068,0.243,0.128,0.688,0.088,596,1231,0.516
,24-07-20,13:18:21.174,F,426,858,1050,743,0.183,57.1,488,0.84,0.342,0.115,0.195,0.172,0.697,0.120,596,1231,0.516
,24-07-20,13:18:31.292,F,427,894,1053,1111,0.151,70.5,515,0.84,0.296,0.153,0.171,0.169,0.726,0.123,596,1231,0.516
,24-07-20,13:18:41.412,F,428,944,1061,1452,0.110,67.1,498,0.84,0.208,0.113,0.110,0.160,0.767,0.123,596,1231,0.516
,24-07-20,13:18:51.534,F,429,927,1003,2032,0.076,64.9,484,0.84,0.146,0.183,0.076,0.227,0.753,0.171,596,1231,0.516
LCE,24-07-20,13:19:01.647,F,430,909,972,2651,0.065,72.4,472,0.84,0.126,0.213,0.065,0.266,0.738,0.197,596,1231,0.516
,24-07-20,13:20:54.999,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.001, ETRmPot: 44.105 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,13:20:54.999,REG2,,"#1: alpha: 0.133, ETRm: 45.507, Ik: 341.469   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,13:20:56.425,FO,431,617,1259,0,0.510,0.0,0,0.84,0,0,0,0,0,0,617,1259,0.510
,24-07-20,13:21:06.539,F,432,801,1403,44,0.429,7.9,720,0.84,0.881,-0.064,0.792,-0.103,0.636,-0.065,617,1259,0.510
,24-07-20,13:21:16.664,F,433,1022,1700,80,0.399,13.4,828,0.84,0.778,-0.358,0.630,-0.259,0.812,-0.211,617,1259,0.510
,24-07-20,13:21:26.781,F,434,1134,1783,116,0.364,17.7,847,0.84,0.693,-0.458,0.518,-0.294,0.901,-0.265,617,1259,0.510
,24-07-20,13:21:36.905,F,435,1250,1858,160,0.327,22.0,894,0.84,0.631,-0.502,0.451,-0.322,0.993,-0.320,617,1259,0.510
,24-07-20,13:21:46.958,F,436,1371,1900,222,0.278,25.9,887,0.84,0.522,-0.578,0.338,-0.337,1.089,-0.367,617,1259,0.510
,24-07-20,13:21:57.141,F,437,1481,1911,337,0.225,31.8,900,0.84,0.425,-0.575,0.258,-0.341,1.176,-0.401,617,1259,0.510
,24-07-20,13:22:07.264,F,438,1574,1909,504,0.175,37.0,901,0.84,0.332,-0.570,0.190,-0.340,1.250,-0.425,617,1259,0.510
,24-07-20,13:22:17.378,F,439,1656,1911,743,0.133,41.5,898,0.84,0.252,-0.578,0.137,-0.341,1.315,-0.448,617,1259,0.510
,24-07-20,13:22:27.501,F,440,1717,1904,1111,0.098,45.7,897,0.84,0.186,-0.569,0.097,-0.339,1.364,-0.462,617,1259,0.510
,24-07-20,13:22:37.614,F,441,1732,1878,1452,0.078,47.6,887,0.84,0.147,-0.544,0.075,-0.330,1.376,-0.454,617,1259,0.510
,24-07-20,13:22:47.739,F,442,1740,1846,2032,0.057,48.6,887,0.84,0.111,-0.494,0.057,-0.318,1.382,-0.439,617,1259,0.510
LCE,24-07-20,13:22:57.854,F,443,1737,1811,2650,0.041,45.6,878,0.84,0.079,-0.453,0.040,-0.305,1.380,-0.421,617,1259,0.510
,24-07-20,13:25:04.077,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.003, ETRmPot: 68.815 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,13:25:04.077,REG2,,"#1: alpha: 0.136, ETRm: 74.241, Ik: 546.399   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,13:25:05.466,FO,444,818,1691,0,0.516,0.0,0,0.84,0,0,0,0,0,0,818,1691,0.516
,24-07-20,13:25:15.590,F,445,958,1712,44,0.440,8.1,782,0.84,0.811,-0.065,0.662,-0.012,0.567,-0.007,818,1691,0.516
,24-07-20,13:25:25.705,F,446,984,1718,80,0.427,14.3,760,0.84,0.766,-0.097,0.592,-0.016,0.582,-0.009,818,1691,0.516
,24-07-20,13:25:35.828,F,447,987,1656,116,0.404,19.7,742,0.84,0.732,-0.047,0.550,0.021,0.584,0.012,818,1691,0.516
,24-07-20,13:25:45.943,F,448,1006,1616,161,0.377,25.5,722,0.84,0.682,-0.024,0.489,0.046,0.595,0.028,818,1691,0.516
,24-07-20,13:25:56.068,F,449,1024,1546,222,0.338,31.5,693,0.84,0.612,0.023,0.414,0.094,0.606,0.056,818,1691,0.516
,24-07-20,13:26:06.192,F,450,1052,1477,336,0.288,40.6,668,0.84,0.525,0.073,0.333,0.145,0.622,0.090,818,1691,0.516
,24-07-20,13:26:16.306,F,451,1084,1418,504,0.236,50.0,666,0.84,0.444,0.139,0.273,0.193,0.641,0.123,818,1691,0.516
,24-07-20,13:26:26.430,F,452,1138,1407,743,0.191,59.6,660,0.84,0.360,0.144,0.209,0.202,0.673,0.136,818,1691,0.516
,24-07-20,13:26:36.545,F,453,1172,1375,1111,0.148,69.1,652,0.84,0.281,0.172,0.156,0.230,0.693,0.159,818,1691,0.516
,24-07-20,13:26:46.661,F,454,1166,1334,1451,0.126,76.8,645,0.84,0.244,0.211,0.135,0.268,0.690,0.184,818,1691,0.516
,24-07-20,13:26:56.781,F,455,1200,1311,2030,0.085,72.5,606,0.84,0.157,0.192,0.079,0.290,0.710,0.205,818,1691,0.516
LCE,24-07-20,13:27:06.904,F,456,1119,1205,2649,0.071,79.0,577,0.84,0.137,0.281,0.071,0.403,0.662,0.267,818,1691,0.516
,24-07-20,13:29:59.158,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.007, ETRmPot: 97.764 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,13:29:59.158,REG2,,"#1: alpha: 0.133, ETRm: 110.719, Ik: 835.265   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,13:30:00.558,FO,457,229,392,0,0.416,0.0,0,0.84,0,0,0,0,0,0,229,392,0.416
,24-07-20,13:30:10.674,F,458,254,401,44,0.367,6.8,218,0.84,0.803,-0.123,0.689,-0.022,0.648,-0.015,229,392,0.416
,24-07-20,13:30:20.791,F,459,253,403,80,0.372,12.5,222,0.84,0.829,-0.110,0.727,-0.027,0.645,-0.017,229,392,0.416
,24-07-20,13:30:30.907,F,460,272,435,116,0.375,18.3,235,0.84,0.815,-0.227,0.704,-0.099,0.694,-0.069,229,392,0.416
,24-07-20,13:30:41.032,F,461,284,454,161,0.374,25.3,219,0.84,0.723,-0.442,0.558,-0.137,0.724,-0.098,229,392,0.416
,24-07-20,13:30:51.155,F,462,265,412,222,0.357,33.3,220,0.84,0.766,-0.178,0.636,-0.049,0.676,-0.033,229,392,0.416
,24-07-20,13:31:01.269,F,463,276,413,337,0.332,47.0,223,0.84,0.721,-0.166,0.583,-0.051,0.704,-0.036,229,392,0.416
,24-07-20,13:31:11.385,F,464,306,430,504,0.288,61.0,231,0.84,0.623,-0.221,0.470,-0.088,0.781,-0.069,229,392,0.416
,24-07-20,13:31:21.508,F,465,330,434,743,0.240,74.9,223,0.84,0.493,-0.294,0.333,-0.097,0.842,-0.082,229,392,0.416
,24-07-20,13:31:31.633,F,466,337,415,1111,0.188,87.7,220,0.84,0.400,-0.196,0.261,-0.055,0.860,-0.048,229,392,0.416
,24-07-20,13:31:41.746,F,467,342,410,1452,0.166,101.2,222,0.84,0.362,-0.153,0.235,-0.044,0.872,-0.038,229,392,0.416
,24-07-20,13:31:51.860,F,468,355,409,2031,0.132,112.6,220,0.84,0.286,-0.160,0.177,-0.042,0.906,-0.038,229,392,0.416
LCE,24-07-20,13:32:01.985,F,469,365,407,2648,0.103,114.6,223,0.84,0.228,-0.129,0.139,-0.037,0.931,-0.034,229,392,0.416
,24-07-20,13:34:03.202,REG1,,"#1: alpha: 0.186, ETRm: 52.249, Ik: 280.195   ( beta: 0.001, ETRmPot: 53.804 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-07-20,13:34:03.202,REG2,,"#1: alpha: 0.147, ETRm: 51.318, Ik: 348.794   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-07-20,13:34:04.677,FO,470,684,1500,0,0.544,0.0,0,0.84,0,0,0,0,0,0,684,1500,0.544
,24-07-20,13:34:14.801,F,471,895,1635,44,0.453,8.4,693,0.84,0.786,-0.154,0.609,-0.083,0.597,-0.050,684,1500,0.544
,24-07-20,13:34:24.924,F,472,949,1666,80,0.430,14.4,709,0.84,0.749,-0.173,0.560,-0.100,0.633,-0.063,684,1500,0.544
,24-07-20,13:34:35.039,F,473,1017,1657,116,0.386,18.8,699,0.84,0.668,-0.174,0.459,-0.095,0.678,-0.064,684,1500,0.544
